15.165,-31.215,1.419
15.19,-32.218,1.419
15.215,-33.255,1.466
15.24,-34.314,1.408
15.265,-35.361,1.419
15.29,-36.359,1.443
15.315,-37.343,1.408
15.34,-38.285,1.419
15.365,-39.198,1.466
15.39,-40.06,1.408
15.415,-40.845,1.419
15.44,-41.62,1.431
15.465,-42.359,1.49
15.49,-43.072,1.408
15.515,-43.754,1.443
15.54,-44.413,1.478
15.565,-45.055,1.431
15.59,-45.681,1.443
15.615,-46.236,1.431
15.64,-46.81,1.443
15.665,-47.352,1.419
15.69,-47.913,1.49
15.714,-48.309,1.455
15.739,-48.544,1.478
15.764,-48.608,1.419
15.789,-48.493,1.455
15.814,-48.194,1.49
15.839,-47.735,1.49
15.864,-47.14,1.466
15.889,-46.437,1.455
15.914,-45.644,1.419
15.939,-44.789,1.455
15.964,-43.856,1.466
15.989,-42.9,1.49
16.014,-41.884,1.455
16.11,-40.502,1.455
16.135,-39.681,1.466
16.16,-38.867,1.478
16.185,-38.018,1.513
16.21,-37.117,1.49
16.234,-36.227,1.478
16.259,-35.409,1.478
16.284,-34.707,1.513
16.309,-34.186,1.466
16.334,-33.789,1.49
16.359,-33.344,1.478
16.384,-32.777,1.455
16.409,-32.019,1.478
16.434,-31.141,1.49
16.459,-30.219,1.513
16.484,-29.322,1.478
16.509,-28.489,1.49
16.534,-27.768,1.501
16.559,-27.139,1.49
16.584,-26.646,1.501
16.609,-26.428,1.537
16.634,-26.586,1.49
16.659,-27.319,1.513
16.684,-27.923,1.525
16.709,-27.941,1.478
16.734,-27.524,1.525
16.759,-27.38,1.513
16.784,-27.123,1.501
16.809,-27.039,1.525
16.834,-26.887,1.56
16.858,-26.636,1.525
16.883,-26.678,1.548
16.908,-26.785,1.56
16.933,-27.1,1.501
16.958,-27.478,1.513
16.983,-28.054,1.56
17.008,-28.576,1.501
17.105,-28.502,1.537
17.13,-28.5,1.548
17.155,-28.084,1.537
17.18,-27.502,1.537
17.205,-26.793,1.572
17.23,-25.93,1.525
17.255,-25.104,1.537
17.28,-24.614,1.595
17.305,-24.493,1.548
17.33,-24.826,1.572
17.355,-25.147,1.584
17.38,-25.513,1.548
17.404,-27.002,1.548
17.429,-28.515,1.548
17.454,-29.972,1.548
17.479,-31.058,1.548
17.504,-31.828,1.56
17.529,-32.343,1.548
17.554,-32.681,1.56
17.579,-32.758,1.525
17.604,-32.381,1.548
17.629,-31.848,1.56
17.654,-31.084,1.56
17.679,-30.16,1.548
17.704,-29.422,1.56
17.729,-29.012,1.56
17.754,-28.733,1.548
17.779,-28.359,1.56
17.804,-28.302,1.584
17.829,-28.669,1.548
17.854,-29.327,1.619
17.879,-29.922,1.56
17.904,-30.416,1.56
17.929,-30.753,1.584
17.954,-30.996,1.607
17.979,-30.915,1.548
18.004,-30.423,1.572
18.1,-29.911,1.572
18.125,-29.169,1.584
18.15,-28.746,1.584
18.175,-28.252,1.619
18.2,-27.82,1.595
18.225,-27.894,1.572
18.25,-28.24,1.595
18.275,-28.819,1.584
18.3,-29.134,1.607
18.325,-29.349,1.584
18.35,-29.518,1.584
18.375,-29.251,1.607
18.4,-28.701,1.548
18.425,-27.889,1.572
18.45,-27.064,1.619
18.475,-26.5,1.584
18.5,-26.074,1.584
18.525,-25.57,1.619
18.55,-25.534,1.584
18.574,-25.823,1.584
18.599,-26.379,1.63
18.624,-26.826,1.572
18.649,-27.122,1.584
18.674,-27.357,1.619
18.699,-27.128,1.595
18.724,-26.663,1.619
18.749,-25.955,1.63
18.774,-25.283,1.584
18.799,-24.889,1.595
18.824,-24.451,1.607
18.849,-24.163,1.595
18.874,-24.316,1.584
18.899,-24.779,1.619
18.924,-25.334,1.584
18.949,-25.684,1.63
18.974,-25.937,1.584
18.999,-26.105,1.584
19.024,-25.853,1.63
19.119,-25.608,1.595
19.144,-25.2,1.56
19.169,-24.976,1.595
19.194,-24.646,1.63
19.219,-24.813,1.584
19.244,-25.288,1.584
19.269,-25.917,1.63
19.294,-26.32,1.595
19.319,-26.555,1.595
19.344,-26.691,1.63
19.369,-26.352,1.595
19.394,-25.779,1.595
19.419,-25.038,1.595
19.444,-24.442,1.595
19.469,-24.051,1.584
19.494,-23.737,1.63
19.519,-23.878,1.619
19.544,-24.307,1.595
19.569,-24.854,1.56
19.594,-25.192,1.595
19.619,-25.374,1.595
19.644,-25.515,1.595
19.669,-25.252,1.595
19.694,-24.754,1.63
19.718,-24.052,1.584
19.743,-23.421,1.595
19.768,-23.076,1.584
19.793,-22.657,1.63
19.818,-22.494,1.595
19.843,-22.659,1.63
19.868,-23.111,1.572
19.893,-23.444,1.595
19.918,-23.701,1.595
19.943,-23.981,1.595
19.968,-23.929,1.595
19.993,-23.605,1.63
20.018,-23.04,1.619
20.115,-23.115,1.63
20.14,-22.628,1.607
20.165,-22.644,1.654
20.19,-22.965,1.595
20.215,-23.533,1.607
20.24,-23.949,1.595
20.264,-24.349,1.619
20.289,-24.359,1.619
20.314,-24.003,1.642
20.339,-23.399,1.619
20.364,-22.892,1.619
20.389,-22.625,1.595
20.414,-22.274,1.619
20.439,-22.465,1.607
20.464,-22.988,1.654
20.489,-23.629,1.63
20.514,-24.174,1.63
20.539,-24.531,1.619
20.564,-24.627,1.619
20.589,-24.334,1.63
20.614,-23.881,1.63
20.639,-23.602,1.595
20.664,-23.241,1.619
20.689,-23.136,1.642
20.714,-23.328,1.619
20.739,-23.869,1.619
20.764,-24.265,1.642
20.789,-24.548,1.619
20.814,-24.832,1.619
20.839,-24.649,1.63
